"INC NUMBER","OCCURRED ON","OCCURRED TO","UCR CRIME CATEGORY","100 BLOCK ADDR","ZIP","PREMISE TYPE","GRID"
"202300001501100",10/02/2023  19:30,10/03/2023  05:49,"MOTOR VEHICLE THEFT","84XX W VIRGINIA AVE","85037","APARTMENT","BE08"
"202300001499964",10/02/2023  19:30,10/02/2023  20:53,"AGGRAVATED ASSAULT","N 43RD AVE & W BELL RD","85308","STREET / ROADWAY / SIDEWALK","DH19"
"202300001502160",10/02/2023  19:30,10/03/2023  00:00,"BURGLARY","42XX N 16TH ST","85016","RETAIL BUSINESS","BH31B"
"202300001499619",10/02/2023  19:40,10/02/2023  19:40,"AGGRAVATED ASSAULT","166XX N 25TH ST","85032","APARTMENT","DG33"
"202300001499661",10/02/2023  19:51,10/02/2023  19:51,"DRUG OFFENSE","34XX W GLENDALE AVE","85051","PARKING LOT","CD21"
"202300001501623",10/02/2023  20:00,10/03/2023  08:20,"MOTOR VEHICLE THEFT","49XX N 44TH ST","85018","APARTMENT","BI37"
"202300001501282",10/02/2023  20:30,10/03/2023  06:45,"MOTOR VEHICLE THEFT","41XX E UNION HILLS DR","85050","APARTMENT","DJ37"
"202300001501629",10/02/2023  20:30,,"LARCENY-THEFT","360XX N 33RD AVE","85086","DRIVEWAY","GA21"
"202300001501393",10/02/2023  20:45,10/03/2023  07:30,"MOTOR VEHICLE THEFT","199XX N 23RD AVE","85027","PARKING LOT","EA23A"
"202300001501393",10/02/2023  20:45,10/03/2023  07:30,"MOTOR VEHICLE THEFT","199XX N 23RD AVE","85027","PARKING LOT","EA23A"
"202300001499920",10/02/2023  20:47,,"MURDER AND NON-NEGLIGENT MANSLAUGHTER","38XX N 43RD AVE","85031","OTHER","BG18"
"202300001499987",10/02/2023  20:50,,"AGGRAVATED ASSAULT","E VAN BUREN ST & N 24TH ST","85008","BUS STOP","BB32"
"202300001500070",10/02/2023  21:19,,"LARCENY-THEFT","5XX E HAYWARD AVE","85020","SINGLE FAMILY HOUSE","CE28"
"202300001502942",10/02/2023  21:25,10/02/2023  21:34,"LARCENY-THEFT","210XX N TATUM BLVD","85054","DEPARTMENT / DISCOUNT STORE","EC39"
"202300001501008",10/02/2023  22:00,,"MOTOR VEHICLE THEFT","70XX W INDIAN SCHOOL RD","85033","PARKING LOT","BH12"
"202300001500284",10/02/2023  22:14,,"DRUG OFFENSE","E PECAN RD & S 46TH PL","85040","VEHICLE","AD38"
"202300001500310",10/02/2023  22:15,10/02/2023  22:20,"LARCENY-THEFT","38XX N 6TH ST","85012","APARTMENT","BG28"
"202300001500281",10/02/2023  22:16,10/02/2023  00:00,"DRUG OFFENSE","2XX W SOUTHERN AVE","85041","STREET / ROADWAY / SIDEWALK","AD27"
"202300001500305",10/02/2023  22:21,,"AGGRAVATED ASSAULT","20XX W HADLEY ST","85009","STREET / ROADWAY / SIDEWALK","AJ24"
"202300001500335",10/02/2023  22:29,,"LARCENY-THEFT","61XX N 7TH ST","85014","STREET / ROADWAY / SIDEWALK","CB29"
"202300001503064",10/02/2023  22:30,10/03/2023  07:30,"MOTOR VEHICLE THEFT","199XX N 23RD AVE","85027","APARTMENT","EA23A"
"202300001500434",10/02/2023  22:55,10/02/2023  22:55,"MOTOR VEHICLE THEFT","E BROADWAY RD & S 24TH ST","85040","DRIVEWAY","AF32"
"202300001501738",10/02/2023  23:00,10/03/2023  08:30,"MOTOR VEHICLE THEFT","25XX N 83RD AVE","85035","APARTMENT","BE09"
"202300001501389",10/02/2023  23:00,10/03/2023  02:20,"BURGLARY","17XX W SOUTHERN AVE","85041","DEPARTMENT / DISCOUNT STORE","AC25"
"202300001500804",10/02/2023  23:00,10/03/2023  02:25,"MOTOR VEHICLE THEFT","176XX N CAVE CREEK RD","85032","OTHER","DH33"
"202300001500480",10/02/2023  23:23,,"AGGRAVATED ASSAULT","20XX N 10TH ST","85006","SINGLE FAMILY HOUSE","BD29"
"202300001502474",10/02/2023  23:30,10/03/2023  10:30,"LARCENY-THEFT","33XX W CAMELBACK RD","85017","SCHOOL-COLLEGE/UNIVERSITY","BJ21"
"202300001543500",10/03/2023  00:00,10/03/2023  13:26,"BURGLARY","25XX W PARK ST","85041","SINGLE FAMILY HOUSE","AB23"
"202300001502971",10/03/2023  00:00,,"DRUG OFFENSE","19XX W UNION HILLS DR","85027","BUS STOP","DJ24"
"202300001548395",10/03/2023  00:00,10/10/2023  00:00,"LARCENY-THEFT","9XX N 19TH ST","85006","STREET / ROADWAY / SIDEWALK","BB31"
"202300001500626",10/03/2023  00:00,10/03/2023  00:20,"LARCENY-THEFT","25XX N 83RD AVE","85035","VEHICLE","BE09"
"202300001505808",10/03/2023  00:00,,"ARSON","4XX E ROOSEVELT ST","85004",,"BB28"
"202300001502834",10/03/2023  00:00,10/03/2023  00:00,"LARCENY-THEFT","70XX W INDIAN SCHOOL RD","85033","APARTMENT","BH12"
"202300001544910",10/03/2023  00:00,,"MOTOR VEHICLE THEFT","30XX N 32ND ST","85016","VEHICLE","BF34"
"202300001502692",10/03/2023  00:00,,"AGGRAVATED ASSAULT","3XX W MEDLOCK DR","85013","APARTMENT","BJ27"
"202300001504052",10/03/2023  00:00,,"MOTOR VEHICLE THEFT","26XX E WALTANN LN","85032","STREET / ROADWAY / SIDEWALK","DF33"
"202300001504338",10/03/2023  00:00,,"LARCENY-THEFT","11XX E GRANDVIEW RD","85022","UNKNOWN","DG29"
"202300001501467",10/03/2023  00:00,,"LARCENY-THEFT","37XX W HATCHER RD","85051","STREET / ROADWAY / SIDEWALK","CH20"
"202300001502553",10/03/2023  00:00,10/03/2023  00:00,"DRUG OFFENSE","24XX E BEARDSLEY RD","85050","RESTAURANT","EB33B"
"202300001504957",10/03/2023  00:00,,"AGGRAVATED ASSAULT","10XX N 48TH ST","85008","PARKING LOT","BC38"
"202300001504868",10/03/2023  00:00,,"LARCENY-THEFT","26XX N 71ST LN","85035","UNKNOWN","BE11"
"202300001504795",10/03/2023  00:00,,"AGGRAVATED ASSAULT","44XX N 99TH AVE","85037","APARTMENT","BH04"
"202300001503710",10/03/2023  00:00,,"DRUG OFFENSE","13XX N 35TH DR","85009","STREET / ROADWAY / SIDEWALK","BC20A"
"202300001505539",10/03/2023  00:00,,"RAPE","19XX E THOMAS RD","85006","APARTMENT","BE31"
"202300001504051",10/03/2023  00:00,,"LARCENY-THEFT","96XX S 48TH ST","85044","PARKING LOT","ID39"
"202300001504833",10/03/2023  00:00,,"DRUG OFFENSE","7XX E ROOSEVELT ST","85006","BUS STOP","BC29B"
"202300001501264",10/03/2023  00:00,10/03/2023  06:45,"MOTOR VEHICLE THEFT","38XX N MARYVALE PKWY","85031","APARTMENT","BG16"
"202300001503284",10/03/2023  00:00,,"DRUG OFFENSE","N 15TH AVE & W PALMER DR","85021","STREET / ROADWAY / SIDEWALK","CH25"
"202300001512271",10/03/2023  00:00,10/03/2023  00:00,"LARCENY-THEFT","13XX E BELL RD","85022","COMMUNITY CENTER","DH30"
"202300001525590",10/03/2023  00:00,,"LARCENY-THEFT","73XX W ILLINI ST","85043","SINGLE FAMILY HOUSE","AF11"
"202300001502022",10/03/2023  00:00,,"AGGRAVATED ASSAULT","12XX S 7TH AVE","85003","HOSPITAL","AI27"
"202300001501011",10/03/2023  00:01,,"LARCENY-THEFT","17XX W MISSOURI AVE","85015","PARKING LOT","BJ25"
"202300001501643",10/03/2023  00:01,10/03/2023  08:41,"MOTOR VEHICLE THEFT","199XX N 23RD AVE","85027","APARTMENT","EA23A"
"202300001500585",10/03/2023  00:10,,"DRUG OFFENSE","E VIRGINIA AVE & N 32ND ST","85008","STREET / ROADWAY / SIDEWALK","BE34"
"202300001500970",10/03/2023  00:30,10/03/2023  03:45,"LARCENY-THEFT","21XX N 37TH AVE","85009","VEHICLE","BD20"
"202300001501132",10/03/2023  00:38,10/03/2023  06:10,"MOTOR VEHICLE THEFT","174XX N 37TH AVE","85308","DRIVEWAY","DH20"
"202300001502207",10/03/2023  01:05,,"LARCENY-THEFT","11XX E MCDOWELL RD","85006","OFFICE / COMMERCIAL BUILDING","BD29"
"202300001500766",10/03/2023  01:50,10/03/2023  01:50,"DRUG OFFENSE","N 15TH AVE & W THOMAS RD","85007","STREET / ROADWAY / SIDEWALK","BE26"
"202300001500760",10/03/2023  01:51,10/03/2023  01:51,"DRUG OFFENSE","18XX W MISSOURI AVE","85015","MEDICAL OFFICE","BJ25"
"202300001504510",10/03/2023  02:00,10/03/2023  16:00,"MOTOR VEHICLE THEFT","18XX S 7TH ST","85004","FAST FOOD STORE","AI28"
"202300001500832",10/03/2023  02:00,,"ROBBERY","40XX N 51ST AVE","85031","PARKING LOT","BG17"
"202300001505716",10/03/2023  02:00,10/03/2023  23:30,"LARCENY-THEFT","106XX S 48TH WAY","85044","SINGLE FAMILY HOUSE","IE39"
"202300001501023",10/03/2023  02:15,,"LARCENY-THEFT","80XX S ARIZONA GRAND PKWY","85044","HOTEL / MOTEL","IB40"
"202300001500801",10/03/2023  02:23,,"AGGRAVATED ASSAULT","17XX W BELL RD","85023","GAS / SERVICE STATION","DG25"
"202300001501073",10/03/2023  02:36,10/03/2023  02:40,"BURGLARY","89XX N 7TH ST","85020","FAST FOOD STORE","CG28"
"202300001503857",10/03/2023  03:00,,"RAPE","E VAN BUREN ST & N 20TH ST","85006","HOTEL / MOTEL","BA31"
"202300001502066",10/03/2023  03:00,10/03/2023  09:00,"LARCENY-THEFT","34XX E SOUTHERN AVE","85040","AUTO DEALERSHIP NEW/USED","AD35"
"202300001501460",10/03/2023  03:00,10/03/2023  07:40,"MOTOR VEHICLE THEFT","200XX N 23RD AVE","85027","APARTMENT","EA24"
"202300001501400",10/03/2023  03:59,,"MOTOR VEHICLE THEFT","27XX N BLACK CANYON AC","85009","HOTEL / MOTEL","BE23A"
"202300001501469",10/03/2023  04:00,10/03/2023  07:30,"LARCENY-THEFT","47XX S 102ND LN","85353","STREET / ROADWAY / SIDEWALK","AE04"
"202300001501052",10/03/2023  05:28,,"DRUG OFFENSE","98XX N 19TH AVE","85021","RETAIL BUSINESS","CI25"
"202300001503340",10/03/2023  05:45,10/03/2023  14:30,"MOTOR VEHICLE THEFT","38XX N 33RD AVE","85017","DEPARTMENT / DISCOUNT STORE","BG21A"
"202300001501111",10/03/2023  05:58,10/03/2023  05:58,"DRUG OFFENSE","19XX W PEORIA AVE","85029","PARKING LOT","CJ24"
"202380006450",10/03/2023  06:00,10/03/2023  07:00,"LARCENY-THEFT","48XX E ELLIOT RD","85044","APARTMENT","IE39"
"202300001501316",10/03/2023  07:07,,"DRUG OFFENSE","19XX W DUNLAP AVE","85021","STREET / ROADWAY / SIDEWALK","CG24"
"202300001501329",10/03/2023  07:14,,"DRUG OFFENSE","120XX N 35TH AVE","85029","RETAIL BUSINESS","DA20"
"202300001501486",10/03/2023  07:58,,"AGGRAVATED ASSAULT","51XX W ENCANTO BLVD","85035","SINGLE FAMILY HOUSE","BD16"
"202300001542063",10/03/2023  08:00,10/10/2023  21:00,"LARCENY-THEFT","61XX W EARLL DR","85033","SINGLE FAMILY HOUSE","BF14"
"202300001518541",10/03/2023  08:00,10/03/2023  11:30,"MOTOR VEHICLE THEFT","34XX W DUNLAP AVE","85051","PARK / PLAYGROUND","CH21"
"202300001504259",10/03/2023  08:00,10/03/2023  09:30,"LARCENY-THEFT","176XX N 19TH AVE","85023","RETAIL BUSINESS","DH24"
"202300001538868",10/03/2023  08:00,,"MOTOR VEHICLE THEFT","41XX E BELL RD","85032","STREET / ROADWAY / SIDEWALK","DH37"
"202300001501560",10/03/2023  08:16,,"BURGLARY","233XX N 23RD AVE","85027","CONSTRUCTION SITE","EE23A"
"202300001508669",10/03/2023  08:30,10/03/2023  09:00,"AGGRAVATED ASSAULT","34XX E MCDOWELL RD","85008","APARTMENT","BD35"
"202300001502030",10/03/2023  09:00,10/03/2023  09:59,"BURGLARY","33XX W SELLS DR","85017","SINGLE FAMILY HOUSE","BH21"
"202300001539500",10/03/2023  10:09,,"LARCENY-THEFT","7XX E BELL RD","85022","DEPARTMENT / DISCOUNT STORE","DG29"
"202300001502091",10/03/2023  10:13,10/03/2023  10:13,"DRUG OFFENSE","11XX N 16TH ST","85006","APARTMENT","BC30B"
"202300001539503",10/03/2023  10:21,,"LARCENY-THEFT","7XX E BELL RD","85022","DEPARTMENT / DISCOUNT STORE","DG29"
"202300001502184",10/03/2023  10:30,10/03/2023  10:31,"DRUG OFFENSE","N 35TH AVE & W DUNLAP AVE","85051","BUS STOP","CH20"
"202300001502289",10/03/2023  10:50,,"LARCENY-THEFT","1XX W MILADA DR","85041","APARTMENT","IC27"
"202300001502373",10/03/2023  11:00,,"AGGRAVATED ASSAULT","60XX S MONTEZUMA ST","85041","SINGLE FAMILY HOUSE","AC27"
"202300001502400",10/03/2023  11:00,,"LARCENY-THEFT","S 20TH ST & E BASELINE RD","85042","STREET / ROADWAY / SIDEWALK","IB32"
"202300001506908",10/03/2023  11:30,10/04/2023  08:30,"LARCENY-THEFT","81XX W INDIAN SCHOOL RD","85033","PARKING LOT","BH09"
"202300001502658",10/03/2023  12:00,,"AGGRAVATED ASSAULT","20XX W PALO VERDE DR","85015","ALLEY","CA24"
"202300001503800",10/03/2023  12:00,,"AGGRAVATED ASSAULT","34XX W BUCKEYE RD","85009","GAS / SERVICE STATION","AJ21"
"202300001505159",10/03/2023  12:00,10/03/2023  20:00,"LARCENY-THEFT","18XX E HARVARD ST","85006","SINGLE FAMILY HOUSE","BE31"
"202300001444085",10/03/2023  12:15,09/22/2023  07:00,"MOTOR VEHICLE THEFT","20XX W GLENDALE AVE","85021","APARTMENT","CD24"
"202300001502728",10/03/2023  12:27,,"LARCENY-THEFT","16XX E THOMAS RD","85016","DRUG STORE","BF31B"
"202380006467",10/03/2023  12:30,10/03/2023  13:00,"LARCENY-THEFT","33XX W CAMELBACK RD","85017","GOVERNMENT / PUBLIC BUILDING","BJ21"
"202300001502780",10/03/2023  12:35,,"BURGLARY","23XX N 51ST DR","85035","SINGLE FAMILY HOUSE","BE16"
"202300001500872",10/03/2023  12:55,10/03/2023  01:00,"LARCENY-THEFT","94XX N 7TH ST","85020","CONVENIENCE MARKET / STORE","CH28"
"202300001506991",10/03/2023  13:15,,"MOTOR VEHICLE THEFT","61XX S 32ND ST","85042","STREET / ROADWAY / SIDEWALK","AC34"
"202300001502959",10/03/2023  13:17,,"DRUG OFFENSE","24XX W BETHANY HOME RD","85015","STREET / ROADWAY / SIDEWALK","CB23A"
"202300001503070",10/03/2023  13:22,,"LARCENY-THEFT","45XX E THOMAS RD","85008","DEPARTMENT / DISCOUNT STORE","BE38"
"202300001503043",10/03/2023  13:36,10/03/2023  13:36,"LARCENY-THEFT","31XX E BROADWAY RD","85040","CONVENIENCE MARKET / STORE","AF34B"
"202300001503129",10/03/2023  13:45,,"AGGRAVATED ASSAULT","36XX W MEDLOCK DR","85019","SINGLE FAMILY HOUSE","BJ20"
"202300001503201",10/03/2023  13:55,10/03/2023  14:02,"LARCENY-THEFT","98XX W LOWER BUCKEYE RD","85353","SPECIALTY STORE","AH05"
"202300001503193",10/03/2023  14:00,10/03/2023  14:09,"LARCENY-THEFT","55XX N 107TH LN","85307","STREET / ROADWAY / SIDEWALK","CA02"
"202300001503319",10/03/2023  14:40,10/03/2023  14:41,"DRUG OFFENSE","32XX E MCDOWELL RD","85008","VEHICLE","BC35A"
"202300001539547",10/03/2023  14:40,10/10/2023  13:00,"BURGLARY","138XX N 50TH ST","85254","SINGLE FAMILY HOUSE","DD39"
"202300001503549",10/03/2023  15:24,,"ROBBERY","4XX W CLARENDON AVE","85013","HOTEL / MOTEL","BG27"
"202300001503564",10/03/2023  15:31,,"DRUG OFFENSE","18XX W PEORIA AVE","85029","RESTAURANT","CJ25"
"202300001507909",10/03/2023  15:40,10/04/2023  11:45,"BURGLARY","156XX N 21ST AVE","85023","SINGLE FAMILY HOUSE","DF24"
"202300001503660",10/03/2023  15:46,,"LARCENY-THEFT","27XX W AGUA FRIA FWY","85027","DEPARTMENT / DISCOUNT STORE","EA22"
"202300001503825",10/03/2023  15:52,10/03/2023  15:52,"AGGRAVATED ASSAULT","38XX W SIERRA ST","85029","SINGLE FAMILY HOUSE","DA20"
"202300001503726",10/03/2023  15:57,10/03/2023  15:57,"AGGRAVATED ASSAULT","73XX N 27TH AVE","85051","SINGLE FAMILY HOUSE","CD22"
"202300001503718",10/03/2023  15:57,,"DRUG OFFENSE","39XX E MCDOWELL RD","85008","GAS / SERVICE STATION","BD36"
"202380006471",10/03/2023  16:00,10/04/2023  05:00,"LARCENY-THEFT","6XX E WATKINS ST","85004","OFFICE / COMMERCIAL BUILDING","AH28"
"202300001503873",10/03/2023  16:00,,"AGGRAVATED ASSAULT","78XX W MCDOWELL RD","85035","STREET / ROADWAY / SIDEWALK","BD10"
"202300001506382",10/03/2023  16:00,10/04/2023  06:10,"LARCENY-THEFT","81XX W INDIAN SCHOOL RD","85033","PARKING LOT","BH09"
"202300001518571",10/03/2023  16:00,10/06/2023  10:30,"MOTOR VEHICLE THEFT","36XX W COLTER ST","85019","SINGLE FAMILY HOUSE","BJ20"
"202300001503865",10/03/2023  16:19,10/03/2023  16:19,"LARCENY-THEFT","34XX W SOUTHERN AVE","85041","DRUG STORE","AD21"
"202300001504040",10/03/2023  16:20,,"ROBBERY","19XX E CAMELBACK RD","85016","SPECIALTY STORE","BI31A"
"202300001503877",10/03/2023  16:24,,"AGGRAVATED ASSAULT","168XX N 7TH ST","85022","DEPARTMENT / DISCOUNT STORE","DG28"
"202300001506181",10/03/2023  16:30,10/03/2023  17:00,"RAPE","44XX N 103RD AVE","85037","VEHICLE","BH04"
"202300001506899",10/03/2023  17:00,10/04/2023  08:30,"BURGLARY","96XX N 34TH ST","85028","SINGLE FAMILY HOUSE","CH35"
"202300001504139",10/03/2023  17:00,10/03/2023  17:05,"DRUG OFFENSE","19XX E CAMELBACK RD","85016","PARKING LOT","BI31A"
"202300001504131",10/03/2023  17:04,,"LARCENY-THEFT","18XX E CAMELBACK RD","85016","DEPARTMENT / DISCOUNT STORE","BI31A"
"202300001504165",10/03/2023  17:13,,"AGGRAVATED ASSAULT","7XX W CAMELBACK RD","85013","GROCERY / SUPER MARKET","BJ26"
"202300001504194",10/03/2023  17:19,,"LARCENY-THEFT","208XX N 27TH AVE","85027","PARKING LOT","EB22"
"202300001504237",10/03/2023  17:23,,"LARCENY-THEFT","34XX N CENTRAL AVE","85013","DRUG STORE","BG27"
"202300001504378",10/03/2023  17:54,,"AGGRAVATED ASSAULT","18XX W OCOTILLO RD","85015","APARTMENT","CC25"
"202300001504730",10/03/2023  17:57,10/03/2023  17:57,"LARCENY-THEFT","58XX S CENTRAL AVE","85040","VEHICLE","AD28"
"202300001514414",10/03/2023  18:00,,"AGGRAVATED ASSAULT","27XX W MARYLAND AVE","85017","APARTMENT","CB22"
"202300001506269",10/03/2023  18:00,10/04/2023  05:10,"LARCENY-THEFT","81XX W INDIAN SCHOOL RD","85033","PARKING LOT","BH09"
"202300001504419",10/03/2023  18:00,10/03/2023  18:00,"AGGRAVATED ASSAULT","16XX W CARSON RD","85041","SINGLE FAMILY HOUSE","AB25"
"202300001505270",10/03/2023  18:00,,"LARCENY-THEFT","57XX N 19TH AVE","85015","PARKING LOT","CA25"
"202300001514312",10/03/2023  18:00,,"MOTOR VEHICLE THEFT","43XX E MCDOWELL RD","85008","OFFICE / COMMERCIAL BUILDING","BC37"
"202300001504418",10/03/2023  18:02,10/03/2023  18:02,"LARCENY-THEFT","16XX W CAMELBACK RD","85015","DEPARTMENT / DISCOUNT STORE","BJ25"
"202300001504635",10/03/2023  18:30,,"LARCENY-THEFT","11XX E INDIAN SCHOOL RD","85014","CONVENIENCE MARKET / STORE","BH29"
"202300001506490",10/03/2023  18:45,10/04/2023  07:00,"MOTOR VEHICLE THEFT","172XX N 16TH PL","85022","CONDO / TOWNHOUSE","DH31"
"202300001504634",10/03/2023  18:45,,"LARCENY-THEFT","18XX E CAMELBACK RD","85016","DEPARTMENT / DISCOUNT STORE","BI31A"
"202300001507767",10/03/2023  19:30,10/04/2023  10:30,"LARCENY-THEFT","7XX W MCDOWELL RD","85007","ALLEY","BD26"
"202300001506789",10/03/2023  19:30,10/04/2023  08:00,"MOTOR VEHICLE THEFT","44XX E BASELINE RD","85042","APARTMENT","AB38"
"202300001504903",10/03/2023  19:40,10/03/2023  19:43,"LARCENY-THEFT","60XX N 7TH AVE","85013","CONVENIENCE MARKET / STORE","CB26"
"202300001504884",10/03/2023  19:41,,"LARCENY-THEFT","49XX W BEVERLY LN","85306","DRIVEWAY","DG17"
"202300001506319",10/03/2023  20:00,10/04/2023  05:30,"LARCENY-THEFT","29XX E FAIRMOUNT AVE","85016","STREET / ROADWAY / SIDEWALK","BG34"
"202300001509166",10/03/2023  20:00,10/04/2023  05:00,"LARCENY-THEFT","61XX W MCDOWELL RD","85043","VEHICLE","BC14A"
"202300001509875",10/03/2023  20:00,10/04/2023  09:00,"MOTOR VEHICLE THEFT","65XX W VAN BUREN ST","85043","MOBILE HOME","BB13"
"202300001511004",10/03/2023  20:00,10/04/2023  10:20,"BURGLARY","162XX N 29TH ST","85032","MOBILE HOME","DG34"
"202300001505915",10/03/2023  20:00,10/04/2023  01:00,"MOTOR VEHICLE THEFT","63XX W MOHAVE ST","85043","SINGLE FAMILY HOUSE","AI13"
"202300001505513",10/03/2023  20:25,10/03/2023  22:25,"LARCENY-THEFT","14XX E PIERCE ST","85006","FENCED RESIDENTIAL YARD","BB30"
"202300001505736",10/03/2023  20:30,10/03/2023  23:30,"LARCENY-THEFT","21XX W DUNLAP AVE","85021","HOTEL / MOTEL","CH24"
"202300001505134",10/03/2023  20:45,,"LARCENY-THEFT","14XX W WHITTON AVE","85013","ALLEY","BG26"
"202300001510500",10/03/2023  20:47,10/04/2023  10:00,"LARCENY-THEFT","134XX N 44TH ST","85032","APARTMENT","DC37"
"202300001510562",10/03/2023  21:00,10/03/2023  22:00,"MOTOR VEHICLE THEFT","61XX N 35TH AVE","85017","PARKING LOT","CB21"
"202300001505211",10/03/2023  21:06,,"BURGLARY","18XX E GRENADINE RD","85040","SINGLE FAMILY HOUSE","AD31"
"202300001505930",10/03/2023  21:30,10/03/2023  21:30,"ROBBERY","5XX N 40TH AVE","85009","STREET / ROADWAY / SIDEWALK","BB19"
"202300001505307",10/03/2023  21:30,10/03/2023  21:35,"LARCENY-THEFT","21XX W BUTLER DR","85021","VEHICLE","CG24"
"202300001505350",10/03/2023  21:41,,"AGGRAVATED ASSAULT","39XX E BELL RD","85032","PARK / PLAYGROUND","DH36A"
"202300001513985",10/03/2023  21:45,,"LARCENY-THEFT","74XX W VIRGINIA AVE","85035","RETAIL BUSINESS","BE11"
"202300001505358",10/03/2023  21:48,,"DRUG OFFENSE","44XX S 9TH ST","85040","VEHICLE","AE29"
"202300001506440",10/03/2023  22:00,10/04/2023  06:00,"LARCENY-THEFT","38XX W FALLEN LEAF LN","85310","SINGLE FAMILY HOUSE","EG20"
"202380006468",10/03/2023  22:00,10/03/2023  22:00,"LARCENY-THEFT","16XX E MARYLAND AVE","85016","CONDO / TOWNHOUSE","CB31B"
"202300001513025",10/03/2023  22:00,10/03/2023  22:30,"ROBBERY","32XX W VAN BUREN ST","85009","SPECIALTY STORE","BB21"
"202300001507949",10/03/2023  22:00,10/04/2023  11:30,"MOTOR VEHICLE THEFT","51XX N 99TH AVE","85307","APARTMENT","BJ04"
"202300001506784",10/03/2023  22:00,,"LARCENY-THEFT","16XX E INDIAN SCHOOL RD","85016","CONVENIENCE MARKET / STORE","BG31B"
"202300001510519",10/03/2023  22:00,10/04/2023  10:00,"BURGLARY","51XX N 40TH ST","85018","APARTMENT","BJ37"
"202300001505436",10/03/2023  22:05,,"ROBBERY","13XX N 43RD AVE","85043","HOTEL / MOTEL","BC18A"
"202300001506056",10/03/2023  22:30,10/04/2023  02:30,"MOTOR VEHICLE THEFT","37XX W EL CAMINO DR","85051","STREET / ROADWAY / SIDEWALK","CF20"
"202300001506968",10/03/2023  22:30,10/04/2023  06:00,"BURGLARY","7XX W MCDOWELL RD","85007","APARTMENT","BD26"
"202300001505603",10/03/2023  22:55,,"LARCENY-THEFT","15XX W ALTA VISTA RD","85041","VEHICLE","AC25"
"202300001505696",10/03/2023  23:25,,"AGGRAVATED ASSAULT","94XX N CAVE CREEK RD","85020","APARTMENT","CH29"
"202300001506980",10/03/2023  23:57,,"LARCENY-THEFT","39XX S 55TH AVE","85043","SCHOOL-COLLEGE/UNIVERSITY","AF15"
"202300001508743",10/04/2023  00:00,,"LARCENY-THEFT","83XX W CAMELBACK RD","85037","RETAIL BUSINESS","BI08"
"202300001510092",10/04/2023  00:00,,"LARCENY-THEFT","42XX E RAY RD","85044","PARKING LOT","JA37"
"202300001507452",10/04/2023  00:00,,"DRUG OFFENSE","164XX N 28TH AVE","85053","PARKING LOT","DG22"
"202300001518134",10/04/2023  00:00,,"MOTOR VEHICLE THEFT","45XX E BASELINE RD","85042","UNKNOWN","AB38"
"202300001510512",10/04/2023  00:00,,"DRUG OFFENSE","21XX E BROADWAY RD","85040","PARKING LOT","AF32"
"202300001507388",10/04/2023  00:00,,"AGGRAVATED ASSAULT","50XX W MCDOWELL RD","85043","CONVENIENCE MARKET / STORE","BC17A"
"202300001509095",10/04/2023  00:00,10/04/2023  00:00,"LARCENY-THEFT","90XX W THOMAS RD","85037","PARKING LOT","BF07"
"202300001511068",10/04/2023  00:00,,"DRUG OFFENSE","20XX E MARYLAND AVE","85016","STREET / ROADWAY / SIDEWALK","CB32"
"202300001510831",10/04/2023  00:00,,"DRUG OFFENSE","N 51ST AVE & W HOLLY ST","85035","STREET / ROADWAY / SIDEWALK","BD16"
"202300001509060",10/04/2023  00:00,,"LARCENY-THEFT","4XX W OSBORN RD","85013","RETAIL BUSINESS","BF27"
"202300001559526",10/04/2023  00:00,10/12/2023  00:00,"BURGLARY","176XX N 45TH AVE","85308","SINGLE FAMILY HOUSE","DH18"
"202300001533375",10/04/2023  00:00,,"BURGLARY","41XX E AVALON DR","85018","SINGLE FAMILY HOUSE","BF37"
